PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
STD-G040-BK,GRYPHON GOOSENECK STAND BLACK,C?M L?P RÁP ?? ??,8473309000
740021401,"ASSY SCANNER GRYPHON D4430 BLK, 5V STD",MÁY ??C MÃ V?CH,8471901000
820031700,"CHINA ROHS TABLE, GD4430 SCANNER ONLY",GI?Y CH?NG NH?N,4901999000
820033514,"MANUAL,QRG,GD4400",SÁCH H??NG D?N,4901999000
820031710,"CHINA ROHS TABLE, GD4430 KIT",GI?Y CH?NG NH?N,4901999000
652565013,GEL-3289 SMD MODEM B. SINGLE SLOT ELF,B?NG M?CH IN ?I?N T?,8473301000
654790010,GEL-4824 SMD VANGOGH EAS BOARD,B?NG M?CH IN ?I?N T?,8473301000
100479090,FE4790 PCB CS-998,M?CH IN,8534003000
654791020,GEL-4826 HANDLE RIGID BOARD EAS,B?NG M?CH IN ?I?N T?,8473301000
654811013,GEL-4854 SMD ANTENNA 433 +LED UV,B?NG M?CH IN ?I?N T?,8473301000
654811022,GEL-4859 SMD ANTENNA 910 +LED UV,B?NG M?CH IN ?I?N T?,8473301000
654824011,GEL-4869 SMD MOTHERBOARD CFS4000,B?NG M?CH IN ?I?N T?,8473301000
034562120,RES  12   K 5% 0603 1/10W,?I?N TR?,8533210000
034562150,RES  15   K 5% 0603 1/10W,?I?N TR?,8533210000
034562470,RES  47   K 5% 0603 1/10W,?I?N TR?,8533210000
100482490,FE4824 PCB CS-1020,M?CH IN,8534003000
054100080,IC PIC10F200 SOT23-6 8BIT MICR.2K FLASH,M?CH ?I?N T? TÍCH H?P,8542310000
52-0060-00,"FLASH,PROGRAMMED,CFS-4000",M?CH ?I?N T? TÍCH H?P ?Ã ???C L?P TRÌNH,8542310000
740022600,"ASSY,SCANNER,ADAPTIVE,MGL83/84",MÁY ??C MÃ V?CH,8471901000
700011900,"SERVICE,IMAGER BASKET ASSY,MGL3200",C?M L?P RÁP KHUNG G??NG,8473309000
700012000,"SERVICE,SPEAKER ASSY,MGL3200",C?M L?P RÁP LOA,8473309000
3-0799-02,"PCBA,COMET I/F,PWR CONN,TSTD,ROHS",B?NG M?CH IN ?I?N T?,8473301000
142002290,CO - 22 IMBALLO CART. (A 80X80X35),H?P ?ÓNG GÓI (CARTON),4819100000
142003390,CO -  33 PACKING 199X98X75,H?P ?ÓNG GÓI (CARTON),4819100000
128001091,BT -  10 EXT BATTERY PACK 4L PCM,PIN,8507609000
004003023,CONN TEL  4P F 90° RJ11 (6 POSIZIONI),??U N?I,8536693900
027304000,THERMIST PTH PTC 10R B59850-C120-A70,T? ?I?N,8532240000
142033990,CO - 339 EXTERNAL BOX 290X150X90,H?P ?ÓNG GÓI (CARTON),4819100000
822000950,SSD ETHERNET MODULE INSTRUCTION SHEET,SÁCH H??NG D?N,4901999000
652550010,GEL-3234 SMD MEMOR PVD BOARD,B?NG M?CH IN ?I?N T?,8473301000
700220200,GMC-2202 GROUP LOWER BODY FALCONX3,C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
890000067,"PART,GD4430 I/F ELECT ASSY, STD, 5V",PH? KI?N MÁY ??C MÃ V?CH.,8473309000
890000165,"PART,ENHANCED MIRROR BASKET ASSY,M3200",PH? KI?N MÁY ??C MÃ V?CH.,8473309000
890000227,"PART,ENHANCED SPKR CHAMBER,MGL3200",PH? KI?N MÁY ??C MÃ V?CH.,8473309000
740021404,"ASSY SCANNER GRYPHON D4430 WHITE 5V,STD",MÁY ??C MÃ V?CH,8471901000
740021406,"ASSY SCANNER GRYPHON D4410,WH,4-14V,STD",MÁY ??C MÃ V?CH,8471901000
820031720,"CHINA ROHS TABLE, GD4410 SCANNER ONLY",GI?Y CH?NG NH?N,4901999000
740021601,"ASSY SCNR GD4430,BLK,5V,STD,B",MÁY ??C MÃ V?CH,8471901000
740021402,"ASSY SCANNER GRYPHON D4430,BLK,HD,5V",MÁY ??C MÃ V?CH,8471901000
129503400,"BOX,KIT,GRYPHON 2D,DESK",H?P ?ÓNG GÓI (CARTON),4819100000
068594003,LED GL9ED2,?I?T PHÁT SÁNG,8541401000
007100113,UTP CAT 5 ETHERNET CABLE 3M,DÂY CÁP ?I?N,8544119000
740021403,"ASSY SCANNER GRYPHON D4410,BLK,4-14V,STD",MÁY ??C MÃ V?CH,8471901000
740021603,"ASSY SCNR,GD4410, BLK,4-14V,STD,B",MÁY ??C MÃ V?CH,8471901000
90A052055,"CAB-412,SH-5008,IBM USB,PWR+,COIL,4.6M",DÂY CÁP ?I?N,8544119000
740021604,"ASSY SCNR G2D GD4410 WHT,4-14V,STD,B",MÁY ??C MÃ V?CH,8471901000
6003-0937,"ADAPTER,PWR,PLUG,EURO",B? NGU?N,8504401900
662340075,GEL-3031 MOTHERBOARD CRADLE STD,B?NG M?CH IN ?I?N T?,8473301000
010001032,"SCR,M3X1.00,15MM,MAG-FORM,PAN HD,ROHS",?C VÍT,7318150000
199422000,"CABLE,SPAM,FRONT,MGL 8500",DÂY CÁP ?I?N,8544119000
199426300,"CABLE,SPAM,BACK",DÂY CÁP ?I?N,8544119000
5-2926,"ASSY,MOTOR/FACET WHEEL,MGL 8500,ROHS",C?M L?P RÁP MÔ T?,8473309000
3-0995-12,"PCBA,MAIN BD,TSTD,8500XT",B?NG M?CH IN ?I?N T?,8473301000
199499000,"CABLE,SCALE,RIGGS",DÂY CÁP ?I?N,8544119000
5-3389,"ASSY,BONNET,COILED,850X",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
662851010,"PCBA,GEL-7297,CONTRL PANEL,TSTD,MGL9500",B?NG M?CH IN ?I?N T?,8473301000
3-0881-02,"PCBA,FLX KPD,3 BTN,TSTD,MGL85/95,R",B?NG M?CH IN ?I?N T?,8473301000
5-1594,"ASSY,VERTICAL CHASSIS,MGL 8500",C?M L?P RÁP KHUNG TH?NG ??NG,8473309000
5-2994,"CBL ASY,PCB,INTERFACE,MGL8500,ROHS",DÂY CÁP ?I?N,8544119000
010001151,"WASHER,FLAT,#6,TYPE A PLAIN",VÒNG ??M,4016939000
010001139,"RIVET,SNAP, .118 X .118,RD HD,NYLON,WHT",RI-VÊ (NH?A),7318290000
010001140,"RIVET,SNAP, .118DX.315L,RD,BLK",RI-VÊ (NH?A),7318290000
010001014,"SCR,6-32X5/16,PH,F/S,TRX,CS,CIR ZN,PATC",?C VÍT,7318150000
010001026,"SCR,K35X12MM,PAN,PT,TORX,W/WASHER",?C VÍT,7318150000
199441600,"SPEAKER ASSY,ROHS,MGL, 8500",C?M L?P RÁP LOA,8473309000
5-2913,"MIRROR ASSY,TOP DOWN,MGL 9504",C?M L?P RÁP G??NG,8473309000
5-2975,"ASSY,CONTRL PANL,3 BUTTON,MGL9500,ROHS",C?M L?P RÁP NÚT NH?N ?I?U KHI?N,8473309000
5-2764,"ASSY,VLDM MOUNT,VERTICAL,MGL 8500/9500",C?M LASER MÁY ??C MÃ V?CH,8473309000
199438800,"CABLE,ROHS,EAS,MGL 8500",DÂY CÁP ?I?N,8544119000
3-0799-08,"PCBA,COMET I/F,TSTD,W/SCALE,ROHS",B?NG M?CH IN ?I?N T?,8473301000
5-3370,"ASSY,BONNET,NON-COILED,850X",C?M L?P RÁP N?P ??Y,8473309000
3-0799-10,"PCBA,COMET I/F,TSTD,NON-SCALE,ROHS",B?NG M?CH IN ?I?N T?,8473301000
3-0995-06,"PCBA,MAIN BD,TSTD,ADAPTIVE SCALE,MGL85XT",B?NG M?CH IN ?I?N T?,8473301000
3-0799-06,"PCBA,COMET I/F,ALDI,TSTD,MGL850,ROHS",B?NG M?CH IN ?I?N T?,8473301000
199003601,"CABLE,ROHS,SCALE,ALDI,MGL8500XT",DÂY CÁP ?I?N,8544119000
52-0030-00,"ASSY,BONNET,GREY,ALDI,MGL8500XT",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
3-0799-04,"PCBA,COMET I/F,TSTD,NON-SCL,ROHS",B?NG M?CH IN ?I?N T?,8473301000
822001110,ELF QUICK START GUIDE SH4458,SÁCH H??NG D?N,4901999000
004013001,CONN RJ11 SMT F 90º 4P (6 POS),??U N?I,8536693900
652670031,GEL-3435 SMD MAINBOARD ELF WIFI REPLY,B?NG M?CH IN ?I?N T?,8473301000
287011390,TC - 113 PLUG USB VEICHULAR,??U N?I,8536693900
195005890,IM  - 58 BUMPER RIGHT,CH?T KHÓA (NH?A),3926909900
195005990,IM  - 59 BUMPER LEFT,CH?T KHÓA (NH?A),3926909900
007100005,CABLE TIE 140X3.6 BLACK,DÂY GÚT (NH?A),3926909900
007100006,CABLE TIE HOLDER BLACK,DÂY GÚT (NH?A),3926909900
822000582,KYMAN-NET MBC USER MANUAL,SÁCH H??NG D?N,4901999000
822000860,MANUALE UTENTE DL-SKORPIO ETHERNET SBC,SÁCH H??NG D?N,4901999000
662537013,GEL-3227 KEYPAD ELF ALPHA,B?NG M?CH IN ?I?N T?,8473301000
740402400,ASSY-4024 BC4030 CRADLE BK 910,C?M L?P RÁP ?? S?C,8473309000
740401800,ASSY-4018 GRYPHON M4100 910 BK,MÁY ??C MÃ V?CH,8471901000
5-2640-01,"PWR OFF TERMINAL ASSY,USB,MGL 8500,ROHS",C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
296018001,"SCREW,DELTA PT,PAN,TORX,K25X8MM",?C VÍT,7318150000
52-0116-03,"ASSY,ENCLOSURE,HP,MGL800I",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
50-0054-03,"ASSY,SCANNER,HP,MGL800I",MÁY ??C MÃ V?CH,8471901000
671376-001,"CABLE,USB,SERIES A,POT,2M, HP",DÂY CÁP ?I?N,8544119000
671374-001,"MG800I,SCANNER,HP 5V,USB,2D,KIT",MÁY ??C MÃ V?CH,8471901000
STD-G040-WH,GRYPHON GOOSENECK STAND  WHITE,C?M L?P RÁP ?? ??,8473309000
820030980,"ADDENDUM,COFETEL,MEXICO,VG STAR 910MHZ",GI?Y CH?NG NH?N,4901999000
CAB-439,CAB-439 USB TYPE A COILED,DÂY CÁP ?I?N,8544119000
8-0935,"POWER ADAPTER,AC/DC REGULATED,ROHS",B? NGU?N,8504401900
740025100,ASSY SCANNER QW2170 RS WDG,MÁY ??C MÃ V?CH,8471901000
142039801,"BOX,SHIPPING SCANNER & CABLE",H?P ?ÓNG GÓI (CARTON),4819100000
820041200,"ROHS TABLE,CHINA,QUICKSCAN LITE,QW2100",GI?Y CH?NG NH?N,4901999000
820036314,"QRG,QUICKSCAN LITE,QW2100",SÁCH H??NG D?N,4901999000
740025000,ASSY SCANNER QW2120 USB,MÁY ??C MÃ V?CH,8471901000
142013390,CO - 133 PACKING 240X145X80,H?P ?ÓNG GÓI (CARTON),4819100000
142012290,CO - 122 POLARIS BOX WHITE PACKING,H?P ?ÓNG GÓI (CARTON),4819100000
010001085,"SCR,TRILOBE,6-32 X 1/4,TORX,PAN,ZINC,RO",?C VÍT,7318150000
740021405,"ASSY SCANNER,GRYPHON D4430 WHITE HD,5V",MÁY ??C MÃ V?CH,8471901000
740021602,"ASSY SCNR GD4430,WHT,5V,STD,B",MÁY ??C MÃ V?CH,8471901000
631056100,PIC SKORPIO CRADLE MODEM V 1.00,M?CH ?I?N T? TÍCH H?P ?Ã ???C L?P TRÌNH,8542310000
651899013,GEL-2424 MULTI CRADLE F-COLOR SMD,B?NG M?CH IN ?I?N T?,8473301000
652594020,GEL-7410 SMD MAINBOARD MBC NEXTGEN,B?NG M?CH IN ?I?N T?,8473301000
850004214,"INSTRUCTION SHEET,FOAM TAPE,MGL9504",SÁCH H??NG D?N,4901999000
10-4798,"PART,BONNET W/CNTRL PNL,MGL95/9504/85XTS",PH? KI?N N?P ??Y,8473309000
90ACC1893,PG5-05P55 AC/DC POWER SUPPLY US,PH? KI?N B? NGU?N,8473309000
652802013,"PCBA,GEL-7278,MAIN,RS/USB,MCHND",B?NG M?CH IN ?I?N T?,8473301000
652802022,"PCBA,GEL-7279 MAIN,RS/WDG,MCHND",B?NG M?CH IN ?I?N T?,8473301000
199976100,"PWR ADPTR, AC/DC REGULATED,MGL85/82,ROHS",B? NGU?N,8504401900
654796015,GEL-4834 SMD MOTHER B. LASER IBM GD431X,B?NG M?CH IN ?I?N T?,8473301000
100479691,FE4796 PCB CS-1102,M?CH IN,8534003000
654796025,GEL-4835 SMD MOTHER B. LASER DESK GD433X,B?NG M?CH IN ?I?N T?,8473301000
142042300,"BOX,SMALL,5-1/2X5-1/2X3-13/16,MGL800I",H?P ?ÓNG GÓI (CARTON),4819100000
90ACC1885,POWER CORD EU 2-PIN,PH? KI?N DÂY NGU?N,8473309000
GD4130-WH-C065,GD4130-WH SH5030 KIT,MÁY ??C MÃ V?CH,8471901000
CAB-523,"CABLE,CAB-523,USB,A,COIL,4.5M",DÂY CÁP ?I?N,8544119000
50-0052-01,SCANNER ASSY GD4430 HC 5V STD,MÁY ??C MÃ V?CH,8471901000
740021501,"ASSY SCNR GBT4400,BLK,STD",MÁY ??C MÃ V?CH,8471901000
820033614,"MANUAL,QRG,GBT4400",SÁCH H??NG D?N,4901999000
820031770,"ROHS TABLE CHINA,SCNR,CBL,BASE,PS,KIT",GI?Y CH?NG NH?N,4901999000
CAB-465,CAB-465 USB TYPE A POT LW 12' 90A051997,DÂY CÁP ?I?N,8544119000
5-3479,"ASSY,BASE,BC4010-BK-BT",C?M L?P RÁP ?? S?C,8473309000
820031780,"ROHS TABLE CHINA,SCNR,CBL,BASE,KIT",GI?Y CH?NG NH?N,4901999000
CAB-433,CAB-433 RS232 PWR 9P FEMALE STRAIGHT,DÂY CÁP ?I?N,8544119000
129507000,"BOX, FULL KIT",H?P ?ÓNG GÓI (CARTON),4819100000
662191013,GEL-2846 SKORPIO ETHERNET CRADLE,B?NG M?CH IN ?I?N T?,8473301000
700220100,GMC-2201 GROUP STYLUS FALCONX3,C?M L?P RÁP BÚT C?M ?NG,8473309000
700222100,GMC-2221 GROUP HANDLE FALCONX3,C?M L?P RÁP TAY C?M,8473309000
100259391,FE2593 PCB CS-1217,M?CH IN,8534003000
019309027,SCREW  3   X 8   WN1412 WZ POZI,?C VÍT,7318150000
004000025,CONN VASC  9P M PCB DRIT.+TORR.4-40,??U N?I,8536693900
054110122,IC MD2534 BGA115 1GBIT DISKONCHIP H3,M?CH ?I?N T? TÍCH H?P,8542310000
100256592,FE2565 PCB CS-1190,M?CH IN,8534003000
661899014,GEL-2424 MULTI CRADLE F-COLOR,B?NG M?CH IN ?I?N T?,8473301000
004002167,"CONN RECT   2P M PCB 90° P.1,25 SMD",??U N?I,8536693900
662499011,GEL-3217 DISP. BTB EXTENS. CAB ELF,B?NG M?CH IN ?I?N T?,8473301000
700219901,GMC-2199 GROUP DISPLAY FALCONX3,C?M L?P RÁP MÀN HÌNH HI?N TH?,8473309000
100208492,FE2084 PCB CS-768,M?CH IN,8534003000
5-3478,"ASSY,BC4030-WH-BT",C?M L?P RÁP ?? S?C,8473309000
820031030,"ADDENDUM,ANATEL BRAZIL,GRYPHON-BT",GI?Y CH?NG NH?N,4901999000
820031020,"ADDENDUM, VAN GOGH BT,COFETEL MEXICO",GI?Y CH?NG NH?N,4901999000
850000880,ADDENDUM CHINA ROHS (W/O.OPTICS),GI?Y CH?NG NH?N,4901999000
740021503,"ASSY SCNR,GBT4400,WHT, STD",MÁY ??C MÃ V?CH,8471901000
662342014,GEL-3033 M.B. DL KYMAN NEW DISPLAY 4G,B?NG M?CH IN ?I?N T?,8473301000
651913042,GEL-2702 SMD RADIO STAR-MODULE 868MHZ,B?NG M?CH IN ?I?N T?,8473301000
007100110,"CIGARETTE LIGHT. ADAPTER 3.5A, 5V, 2.1MM",PHÍCH C?M,8536909900
010994202,SCREEW  25 X10   WN1412 KC Z,?C VÍT,7318150000
700224504,GMC-2245 M.B. PROGRAMMED CE FALCONX3,B?NG M?CH IN ?I?N T?,8473301000
034561150,"RES   1,5 K 5% 0603 1/10W",?I?N TR?,8533210000
010000012,SCREW 22X5 WN1412 KC ZBC,?C VÍT,7318150000
199379900,"BOX,VLDM PACKAGING",H?P ?ÓNG GÓI (CARTON),4819100000
662361020,"GEL-7506 CONTACTS BOARD KROGER,TSTD",B?NG M?CH IN ?I?N T?,8473301000
199004301,"CABLE, BATTERY TO 12P MAIN PCB",DÂY CÁP ?I?N,8544119000
700020600,ASSY BATTERY CASBLE CONTACT KROGER,C?M L?P RÁP BO TI?P XÚC,8473309000
740028500,ASSY SCNR GBT4400 BLK KROGER,MÁY ??C MÃ V?CH,8471901000
5-6545-05,"SCANNER ASSY,NO LOGO,MGL3200",MÁY ??C MÃ V?CH,8471901000
142038901,"BOX,SHIPPING SCANNER/STAND/CABLE,10-PACK",H?P ?ÓNG GÓI (CARTON),4819100000
740025200,"ASSY,STAND,QW21XX",C?M L?P RÁP ?? ??,8473309000
820043914,"INSTRUCTIONS,STAND,QW2100",SÁCH H??NG D?N,4901999000
662769010,"FLEX, SCAN ENGINE, SE1200, FALCON X3",B?NG M?CH IN ?I?N T?,8473301000
700224604,GMC-2246 M.B. PROGRAMMED WM FALCONX3,B?NG M?CH IN ?I?N T?,8473301000
671372-001,"STAND,QUICKSCAN D,HP",C?M L?P RÁP ?? ??,8473309000
700016500,"ASSY,STAND,QUICKSCAN D,HP",C?M L?P RÁP CHÂN ??,8473309000
632289-001,"CABLE,CAB-521 ENHANCED USB,BLACK,STRT,2M",DÂY CÁP ?I?N,8544119000
740027000,"ASSY,SCANNER,QSD 2110,HP,4-14V,I",MÁY ??C MÃ V?CH,8471901000
662566011,GEL-3290 ETH. B. SINGLE SLOT DOCK PDA,B?NG M?CH IN ?I?N T?,8473301000
296017390,VF - 173 SCREW,?C VÍT,7318150000
822001010,ELF HANDLE INSTRUCTION SHEET,SÁCH H??NG D?N,4901999000
94ACC1378,"HANDLE, ELF",PH? KI?N TAY C?M MÁY ??C MÃ V?CH,8473309000
142007991,CO -  79 SCATOLA NEUTRA 170X335X130,H?P ?ÓNG GÓI (CARTON),4819100000
128001092,BT -  10 EXT BATTERY PACK 4L PCM,PIN,8507609000
142401390,IMBALLO CAVI 180X80X30,H?P ?ÓNG GÓI (CARTON),4819100000
662886010,PCBA GEL-7329 ILLUMINATION,B?NG M?CH IN ?I?N T?,8473301000
5-3477,"ASSY,BASE,BC4030-BK-BT",C?M L?P RÁP ?? S?C,8473309000
820031610,"ROHS TABLE, CHINA,GBT4400",GI?Y CH?NG NH?N,4901999000
820024114,"MANUAL,QRG,QD2300 (QS-L)",SÁCH H??NG D?N,4901999000
007200061,"CABLE FFC 10P P.0,5 L=30",DÂY CÁP ?I?N,8544119000
90ACC0011,"ACCESSORY,(10)2D UPGRADE KIT,MGL3200/330",PH? KI?N TH? NH? (x),8473309000
613000008,"MICRO SD CARD,2D UPGRADE,MGL32/3300",TH? NH?,8542320000
50-0054-02,"ASSY,SCANNER,DATALOGIC,GREY,MGL800I",MÁY ??C MÃ V?CH,8471901000
142038501,"BOX,SHIPPING SCANNER/STAND/CABLE",H?P ?ÓNG GÓI (CARTON),4819100000
740405800,ASSY-4058 CHR-GM40-BK,C?M L?P RÁP ?? S?C,8473309000
820031370,"QUICK REFERENCE,CHR-GM40",SÁCH H??NG D?N,4901999000
740024600,"ASSY,SCANNER,GM4400-HC-433",MÁY ??C MÃ V?CH,8471901000
740023400,"ASSY,SCANNER,GM4401-BK-910",MÁY ??C MÃ V?CH,8471901000
740025800,"ASSY,MOUNT SCAN ENG,GM4400-XX-910",C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
662904060,"GEL-7431 MAIN,TSTD,GM4401-910 W.RADIO",B?NG M?CH IN ?I?N T?,8473301000
850003628,"ADDENDUM,COFETEL,COLUMBUS STAR 910MHZ",GI?Y CH?NG NH?N,4901999000
820044014,"MANUAL,QRG,GRYPHON GM4400-STAR",SÁCH H??NG D?N,4901999000
652443024,GEL-3151 SMD SKORPIO ETH  USB CRADLE SBC,B?NG M?CH IN ?I?N T?,8473301000
062000079,"DIODE,PHOTO,BPW34-S,SMT,ROHS",?I?T,8541100000
662904031,"MAIN,TSTD,GM4400-STAR W/O RADIO",B?NG M?CH IN ?I?N T?,8473301000
652904010,"PCBA, MAIN, MCHND, GYPHON 2D",B?NG M?CH IN ?I?N T?,8473301000
100311430,"FAB, MAIN BT,GRYPHON 2D BT",M?CH IN,8534003000
084001037,"CAP,1500PF,50V,X7R,10%,0402,ROHS",T? ?I?N,8532240000
080040070,"CAP,2.2UF,16V,Y5V,+80/-20%,1206,ROHS",T? ?I?N,8532240000
084001002,"CAP,.022UF,16V,X7R,10%,0402,ROHS",T? ?I?N,8532240000
084001031,"CAP,10UF,10V,X5R,10%,0805,ROHS",T? ?I?N,8532240000
027001047,"IND,SHLD PWR,2.2UH +/-20%,SMD,ROHS",CU?N C?M,8504502000
027001039,"IND,FERRITE,200 OHMS,4X,1206,ROHS*",CU?N C?M,8504502000
000001249,"CONN, PCB HEADER, 12P, ROHS",??U N?I,8536693900
064001026,"CRYSTAL,16PF,16.000MHZ,SMT,G20 SPEC,R*",TH?CH ANH,8541600000
034000110,"RES,221K,TF,1/16W,1%,0402,ROHS",?I?N TR?,8533210000
034000080,"RES,2.15M,TF,1/16W,1%,0402,ROHS",?I?N TR?,8533210000
034361510,"RES,5.1K,1%,1/16W,0402,ROHS",?I?N TR?,8533210000
034000148,"RES,365K,TF,1/16W,1%,0402,ROHS",?I?N TR?,8533210000
034000242,"RES,88.7K,TF,1/16W,1%,0402,ROHS",?I?N TR?,8533210000
034000143,"RES,332K,TF,1/16W,1%,0402,ROHS",?I?N TR?,8533210000
034383215,RES 215   K 1% 0402 1/16W,?I?N TR?,8533210000
034000011,"RES,0.1,TF,1/4W,1%,0805,ROHS",?I?N TR?,8533210000
034000071,"RES,182K,TF,1/16W,1%,0402,ROHS",?I?N TR?,8533210000
034000042,"RES,11.0K,1%,TF,1/32W,0402,ROHS",?I?N TR?,8533210000
034000249,"RES,NWK,47,5%,31MW,4X,0804 CN,ROHS",?I?N TR?,8533210000
054220271,"IC,MICRO,AT91SAM9G20,217BGA,ROHS",M?CH ?I?N T? TÍCH H?P,8542310000
054220369,"IC,STM6822,WDTIMER,PBRESET,SOT23-5,ROHS",M?CH ?I?N T? TÍCH H?P,8542310000
054220022,"IC,2.25MHZ,DUAL S-DOWN CONV,QFN,ROHS",M?CH ?I?N T? TÍCH H?P,8542310000
054220039,"IC,5V/140MA,CP DEVICE,SON 2X2-6 PKG,R",M?CH ?I?N T? TÍCH H?P,8542310000
054220020,"IC,1BIT DUAL SPLY,LVL TRANS,SC-88A,R",M?CH ?I?N T? TÍCH H?P,8542310000
054220349,"IC,SERIAL FLASH,32MBIT,SOIC-8,ROHS",M?CH ?I?N T? TÍCH H?P,8542310000
025001022,"FUSE,2A,SLOBLO,1206",C?U CHÌ,8536109900
000001236,"CONN,1.25MM,HDR,TH,MALE,5P,VRT,ROHS",??U N?I,8536693900
664835013,GEL-4898 STAR MODULE PLUS SMALL 910MHZ,B?NG M?CH IN ?I?N T?,8473301000
822000692,USER MANUAL KYMAN-NET SCV,SÁCH H??NG D?N,4901999000
662670017,GEL-3370 MAINBOARD ELF PHONE REPLY,B?NG M?CH IN ?I?N T?,8473301000
010044023,SCREW M 5  X 30 UNI5931 PART.TH.Z3BROHS,?C VÍT,7318150000
662053035,GEL-2825 MAIN BOARD SCV KYMAN,B?NG M?CH IN ?I?N T?,8473301000
662173011,GEL-2809 TERM.CONN. SCV KYMAN,B?NG M?CH IN ?I?N T?,8473301000
770079800,CVL- 798 CAVO DL 9650 GOOD READ LED,DÂY CÁP ?I?N,8544119000
770091100,CVL- 911 WIN-NET VEHICLE PWR CABLE,DÂY CÁP ?I?N,8544119000
770091201,CVL- 912 VEHICLE CRADLE MOTHERB. PWR CAB,DÂY CÁP ?I?N,8544119000
770093100,CVL- 931 MICROPHONE CABLE 1,DÂY CÁP ?I?N,8544119000
770093200,CVL- 932 MICROPHONE CABLE 2,DÂY CÁP ?I?N,8544119000
010994007,"SCREW  2,5 X 8   WN1413 WZ POZI",?C VÍT,7318150000
662084016,GEL-2692 M.BOARD MBC KYMAN-NET,B?NG M?CH IN ?I?N T?,8473301000
5-2967-01,"ASSY,HANDLE ENCL,YLW/BLK PS7000,ROHS",C?M L?P RÁP V? MÁY ??C MÃ V?CH ,8473309000
721100600,"KIT,SCANNER COMMON,PS7000 2D,ROHS",C?M L?P RÁP,8473309000
5-2968,"ASSY,TRIGGER/SEAL PS7000,ROHS",C?M L?P RÁP NÚT B?M/ VÒNG ??M,8473309000
50-0049-00,"ASSY,GD4110 EAS SH5149",MÁY ??C MÃ V?CH,8471901000
664849010,GEL-4928 HANDLE RIGID BOARD EAS SH5149,B?NG M?CH IN ?I?N T?,8473301000
820031340,"MANUAL,QUICK REF,GD4110-EAS",SÁCH H??NG D?N,4901999000
5-3470,"ASSY, BC4010-BK-433",C?M L?P RÁP ?? S?C,8473309000
820030970,"ADDENDUM,COFETEL,MEXICO,VG STAR 433MHZ",GI?Y CH?NG NH?N,4901999000
740402100,ASSY-4021 BC4030 CRADLE BK 433,C?M L?P RÁP ?? S?C,8473309000
054130009,IC 74HC32 SO14 QUAD 2 INPUT OR GATE,M?CH ?I?N T? TÍCH H?P,8542310000
662310011,GEL-2984 COAX TO BERG ADAPTER,B?NG M?CH IN ?I?N T?,8473301000
010158000,"SCREW AB 2,9X19   UNI 6954 WZ",?C VÍT,7318150000
52-0033-01,"ASSY,SIDE,BASE,LEFT,ANTIBACTERIAL",C?M L?P RÁP CHÂN ??,8473309000
662550010,GEL-3234 MEMOR PVD BOARD,B?NG M?CH IN ?I?N T?,8473301000
700211700,GMC-2117 LOWER CASE VEHIC.+ LOGO + GEMMA,B?NG M?CH IN ?I?N T?,8473301000
662594020,GEL-7410 MAINBOARD MBC NEXTGEN,B?NG M?CH IN ?I?N T?,8473301000
010000016,SCREW ST4.2 L19MM-UNI6955AB,?C VÍT,7318150000
010004029,"SCREW  2,5 X 7   WN1411 WZ POZI",?C VÍT,7318150000
010138053,SCREW M 5  X 20  UNI 7687 WZ,?C VÍT,7318150000
019232024,PLUG 3X36 UNI 1707 NOT HARDENED CYLINDR.,??U N?I,8536693900
822001040,DOCK POWERED MOBILE INSTRUCTION SHEET,SÁCH H??NG D?N,4901999000
700014400,GMC- 144 M.B. PROGRAMMED CE ELF LIGHT,B?NG M?CH IN ?I?N T?,8473301000
700225400,GMC-2254 I/O ELF LIGHT,C?M L?P RÁP MODULE XU?T NH?P D? LI?U,8473309000
852000580,ELF REGULATORY SHEET,SÁCH H??NG D?N,4901999000
298042001,"LENS, COLLECTION",TH?U KÍNH,9002119000
018140008,"SCR,PT,K35X10,TORX,PH,CLR ZN,ROHS",?C VÍT,7318150000
103016001,"SCREW, DELTA PT 22X10MM, TORX, PAN",?C VÍT,7318150000
103016101,"SCREW, DELTA PT 22X16MM, TORX, PAN",?C VÍT,7318150000
700019100,ASSY SCAN MODULE 2D 5V RS/USB,C?M L?P RÁP TH?U KÍNH,8473309000
662934010,"PCBA, GEL-7395, ILLUMINATION, TSTD",B?NG M?CH IN ?I?N T?,8473301000
103016601,"SCREW,MACHINE,PAN,TORX, M2X0.4X7",?C VÍT,7318150000
700019200,"ASSY IMAGER MODULE, FS4400",C?M L?P RÁP TH?U KÍNH,8473309000
652935010,"PCBA, GEL-7396, SENSOR, MCHND",B?NG M?CH IN ?I?N T?,8473301000
652905011,"PCBA, GEL-7361, I/F, RS/USB, MCHND",B?NG M?CH IN ?I?N T?,8473301000
139006501,"CABLE FLEX,MAIN PCB TO ALL PCB",DÂY CÁP ?I?N,8544119000
662907012,"PCBA, GEL-7362, MAIN, TSTD",B?NG M?CH IN ?I?N T?,8473301000
