PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
5-2700,ASSY VLDM PCB MGL /,C?M PHÁT TIA LAZE CHO MÁY ??C MÃ V?CH,8473309000
5-1838,ASSY VLDM MGL /,C?M PHÁT TIA LAZE,8473309000
199108507,LM LENS COLLIMATION MGL ,TH?U KÍNH,9002119000
199438900,CABLE ROHS VLDM MGL ,DÂY CÁP ?I?N,8544119000
5-2753,ASSY VLDM PCB MGL /,C?M PHÁT TIA LAZE VÀ PCB,8473309000
5-1839,ASSY VLDM MGL /,C?M PHÁT TIA LAZE,8473309000
3-0863-03,PCBA VLD DRIVER MCHND ROHS,B?NG M?CH IN ?I?N T?,8473301000
8-0731-08,CABLE ROHS IBM PORT B POT M,DÂY CÁP ?I?N,8544119000
129506601,BOX INNER PACKAGING COBRA ,H?P ?ÓNG GÓI (CARTON),4819100000
129506801,BOX OUTER PACKAGING COBRA ,H?P ?ÓNG GÓI (CARTON),4819100000
129506901,BOX ACCESSORY PACKAGING COBRA ,H?P ?ÓNG GÓI (CARTON),4819100000
019260006,BOX G XX R-,H?P ?ÓNG GÓI (CARTON),4819100000
019260004,BOX C WHT XX M-,H?P ?ÓNG GÓI (CARTON),4819100000
019260008,BOX L WHT XX F-,H?P ?ÓNG GÓI (CARTON),4819100000
019260040,BAG XX THK PLASTIC,TÚI ?ÓNG GÓI,3923909000
019260047,BAG ANTI STATIC X,TÚI ?ÓNG GÓI,3923909000
52-0081-00,SERVICE FRONT ENCLOSURE ASSY MGL,C?M L?P RÁP V? MÁY ??C MÃ V?CH ,8473309000
52-0080-00,SERVICE ILLUMINATION PCB ASSY MGL,C?M L?P RÁP KH?I QUANG,8473309000
5-3161,ASSY VLDM/PCB MGL/ ROHS,C?M PHÁT TIA LAZE VÀ PCB,8473309000
5-1652,ASSY VLDM MGL,C?M PHÁT TIA LAZE,8473309000
199108503,LENS COLLIMATION LSR MOD TITAN,TH?U KÍNH,9002119000
3-0723-01,PCBA VLD DRVR MCHND MGL ROHS,B?NG M?CH IN ?I?N T?,8473301000
5-6529-08,SCNR ASSY  WN ADAPTIVE MGL/,MÁY ??C MÃ V?CH,8471901000
5-6545-01,SCANNER ASSY MGLVSI,MÁY ??C MÃ V?CH,8471901000
100478591,FE PCB CS-,M?CH IN,8534003000
327000006,COMMON MODE CHOKE COIL   A V,CU?N C?M,8504502000
353200004,IC TPS QFN ADJ STEP-DOWN CONV,M?CH ?I?N T? TÍCH H?P,8542310000
353200005,IC LM CAPACBOOST REGULV,M?CH ?I?N T? TÍCH H?P,8542310000
353200008,IC VTS SOT- SINGLE BILATSWITCH,M?CH ?I?N T? TÍCH H?P,8542310000
353200009,IC MAX SO V RS/ TRANSCEIVER,M?CH ?I?N T? TÍCH H?P,8542310000
360000002,ZENER    V  W % SOT BZXB,?I?T,8541100000
365000002,MOSFET P NDS SOT V  A,TRANSISTOR,8541290000
053110155,IC ADART SOT- MA SINGLE OPAMP,M?CH ?I?N T? TÍCH H?P,8542310000
353200001,IC STE TSSOP V RS TRANSCEIVER,M?CH ?I?N T? TÍCH H?P,8542310000
100235392,FE PCB CS-,M?CH IN,8534003000
100479190,FE PCB CS-,M?CH IN,8534003000
100479690,FE PCB CS-,M?CH IN,8534003000
100479890,FE PCB CS-,M?CH IN,8534003000
027210011,VARISTORE VRMS= V  J  SMD,?I?N TR?,8533210000
027210015,SOPPRESSORE   V  J  SMD,?I?N TR?,8533210000
027410007,FERRITE BEAD IND SMD   A R,VIÊN FE-RI,8504909000
327000001,IND      UH %   A ESR  OHM,CU?N C?M,8504502000
327000004,TRANSIL     V W SOT DUAL UNIDIR,?I?T,8541100000
327000005,TRANSIL    V W SMD ARRAY,?I?T,8541100000
334000001,RES    M %  /W,?I?N TR?,8533210000
034380010,RES     R %  /W,?I?N TR?,8533210000
034380022,RES     R %  /W,?I?N TR?,8533210000
034380100,RES    R %  /W,?I?N TR?,8533210000
034380150,RES    R %  /W,?I?N TR?,8533210000
034381100,RES      K %  /W,?I?N TR?,8533210000
034381150,RES     K %  /W,?I?N TR?,8533210000
034382270,RES     K %  /W,?I?N TR?,8533210000
034382422,RES    K %  /W,?I?N TR?,8533210000
034383121,RES    K %  /W,?I?N TR?,8533210000
034383243,RES    K %  /W,?I?N TR?,8533210000
034384100,RES      M %  /W,?I?N TR?,8533210000
034384150,RES     M %  /W,?I?N TR?,8533210000
034560000,RES      R %  /W,?I?N TR?,8533210000
034560010,RES     R %  /W,?I?N TR?,8533210000
034580010,RES     R %  /W,?I?N TR?,8533210000
034580022,RES     R %  /W,?I?N TR?,8533210000
034580047,RES     R %  /W,?I?N TR?,8533210000
034581330,RES     K %  /W,?I?N TR?,8533210000
034582560,RES     K %  /W,?I?N TR?,8533210000
034583100,RES    K %  /W,?I?N TR?,8533210000
034583220,RES    K %  /W,?I?N TR?,8533210000
034583270,RES    K %  /W,?I?N TR?,8533210000
034583560,RES    K %  /W,?I?N TR?,8533210000
353200002,IC TPS LIN VREG V  A SOT-,M?CH ?I?N T? TÍCH H?P,8542310000
353200003,IC TPS SOT- DC-DC STEP DOWN  V,M?CH ?I?N T? TÍCH H?P,8542310000
353200007,IC LP MSOP ADJ VOLTAGE REG A,M?CH ?I?N T? TÍCH H?P,8542310000
353200010,IC LVCG SOT DUAL SCHMITT TRIGGER,M?CH ?I?N T? TÍCH H?P,8542310000
353200011,IC SNAHCT TSSOP QUAD OR GATE,M?CH ?I?N T? TÍCH H?P,8542310000
353300001,IC STR LQFP UP MCU+K FLASH,M?CH ?I?N T? TÍCH H?P,8542310000
353400001,IC MPE VFQFPN M FLASH -+,M?CH ?I?N T? TÍCH H?P,8542310000
360000001,ZENER    V  W % SOT BZXBV,?I?T,8541100000
360000003,STEERING DIODE ARRAY TSOP,?I?T,8541100000
364000001,IC LTC SOT- RESSET OSCILL -+,M?CH ?I?N T? TÍCH H?P,8542310000
364000003,QUARTZ   MHZ SMD ULTRA MINIATURE,TH?CH ANH,8541600000
004007002,CONN FLAT CABLE P F PCB ° P  SMD,??U N?I,8536693900
053130021,IC PIAT SOT- SPDT ANALOG SWITCH,M?CH ?I?N T? TÍCH H?P,8542310000
054130114,IC NCSZPX SOT NON INVMULTIPLEX,M?CH ?I?N T? TÍCH H?P,8542310000
054130144,IC NCSZ US D TYPE FLIP FLOP,M?CH ?I?N T? TÍCH H?P,8542310000
060100012,DIODO BATS SOT V  A DOPP SCHOT,?I?T,8541100000
060100099,DIODE BAV SOT V  A DOPP HSPEED,?I?T,8541100000
060100170,DIODE BAV SOT V  A DOPP HSPEED,?I?T,8541100000
060104005,DIODO BAS-SOT V MA DOPP SCHOT,?I?T,8541100000
060184933,ZENER    V  W % SOT BZXCV,?I?T,8541100000
060184968,ZENER    V  W % SOT BZXCV,?I?T,8541100000
065010002,BJT P BCWG SOT V  A,TRANSISTOR,8541290000
065010029,BJT N BCR  SOT  V  A DIGIT,TRANSISTOR,8541290000
065010040,BJT N BCRW  SOT V  A DIGIT,TRANSISTOR,8541290000
065010058,BJT N/P EMD SMD V  A DOPPIO DIG,TRANSISTOR,8541290000
065010060,BJT N EMH SMD V  A DOPPIO DIGIT,TRANSISTOR,8541290000
065210001,MOSFET N N-EX BSSSOT V  A,TRANSISTOR,8541290000
065210035,MOSFET N FDNAN SOT V A MOHM,TRANSISTOR,8541290000
065210043,MOSFET P IRF SO V  A  R DUAL,TRANSISTOR,8541290000
065210049,MOSFET P NDSP SUPERSOT- V A,TRANSISTOR,8541290000
068010002,LED AMBER SMD  X X,?I?T PHÁT SÁNG,8541401000
068020011,LED GREEN SMD PLCC-  X X ,?I?T PHÁT SÁNG,8541401000
083000000,COND CG     PF V  %,T? ?I?N,8532240000
083000001,COND CG     PF V  %,T? ?I?N,8532240000
083000006,COND CG     PF V  %,T? ?I?N,8532240000
083000015,COND CG    PF V  %,T? ?I?N,8532240000
083000017,CAP CG     PF V  %,T? ?I?N,8532240000
083000018,COND CG    PF V  %,T? ?I?N,8532240000
083000024,CAP CG    PF V  %,T? ?I?N,8532240000
083100000,COND XR      NF V  %,T? ?I?N,8532240000
083100001,COND XR     NF V  %,T? ?I?N,8532240000
083100002,COND XR    NF V  %,T? ?I?N,8532240000
083100007,COND XR     NF V  %,T? ?I?N,8532240000
083100012,COND XR      µF  V  %,T? ?I?N,8532240000
084100000,COND XR    NF V  %,T? ?I?N,8532240000
084100003,COND XR     µF V  %,T? ?I?N,8532240000
084100004,COND XR      µF V  %,T? ?I?N,8532240000
084100007,COND XR    µF  V  %,T? ?I?N,8532240000
084114333,CAP XR     NF V  %,T? ?I?N,8532240000
084200001,COND YV      UF V  -+%,T? ?I?N,8532240000
084244410,CAP YV    NF V  -+%,T? ?I?N,8532240000
085100007,COND XR     µF  V  %,T? ?I?N,8532240000
085225410,CAP YV    NF V  %,T? ?I?N,8532240000
085243510,CAP YV      UF V  -+%,T? ?I?N,8532240000
086100003,COND XR     UF V  %,T? ?I?N,8532240000
086100005,COND XR     µF V  % H MM,T? ?I?N,8532240000
086200000,CAP YV      UF V  -+%,T? ?I?N,8532240000
097100001,COND TANT     µF  V CASE B,T? ?I?N,8532240000
097359100,CAP TANT     UF V CASE D,T? ?I?N,8532240000
034383100,RES    K %  /W,?I?N TR?,8533210000
034500000,RES      R %  /W,?I?N TR?,8533210000
034580000,RES      R %  /W,?I?N TR?,8533210000
034580100,RES    R %  /W,?I?N TR?,8533210000
034581100,RES      K %  /W,?I?N TR?,8533210000
034581150,RES     K %  /W,?I?N TR?,8533210000
034581220,RES     K %  /W,?I?N TR?,8533210000
034581470,RES     K %  /W,?I?N TR?,8533210000
034582100,RES     K %  /W,?I?N TR?,8533210000
034582470,RES     K %  /W,?I?N TR?,8533210000
004003012,CONN TEL P F PCB °,??U N?I,8536693900
004005015,CONN PCB FLEX P F PCB STRAIGP  SMD,??U N?I,8536693900
034583470,RES    K %  /W,?I?N TR?,8533210000
027110108,IND     µH % SHIELDED  A  X X,CU?N C?M,8504502000
010134009,SCREW M   X    UNI  ZB ROHS,?C VÍT,7318150000
100233292,FE PCB CS-,M?CH IN,8534003000
010994005,SCREW    X    WN WZ POZI,?C VÍT,7318150000
662353019,GEL- MOTHERBOARD DESK STD,B?NG M?CH IN ?I?N T?,8473301000
662353028,GEL- MOTHERBOARD DESK IBM,B?NG M?CH IN ?I?N T?,8473301000
664796014,GEL- MOTHER B LASER DESK IBM GDX,B?NG M?CH IN ?I?N T?,8473301000
664796024,GEL- MOTHER B LASER DESK GDX,B?NG M?CH IN ?I?N T?,8473301000
700198601,GMC- CHASSIS COVER & LENS ASSY,C?M L?P RÁP KHUNG G??NG,8473309000
710114500,GOT- TRIPLETTO TC,C?M L?P RÁP TH?U KÍNH,8473309000
820002353,QUICK REFERENCE GRYPHON DXX,SÁCH H??NG D?N,4901999000
850000870,ADDENDUM CHINA ROHS (WOPTICS),GI?Y CH?NG NH?N,4901999000
142018290,CO -  EXTERNAL PACKING,H?P ?ÓNG GÓI (CARTON),4819100000
307000003,CABLE FFC P P  L=,DÂY CÁP ?I?N,8544119000
310000004,SCREW M X UNI  INOX,?C VÍT,7318150000
820030370,QUICK REF GD,SÁCH H??NG D?N,4901999000
52-0004-01,SPOT LENS & SUPPORT,C?M L?P RÁP KHUNG ?? TH?U KÍNH,8473309000
CCOM00027,RESIN RTV- TUBE ML,KEO,3506100000
652358015,GEL- SMD SENSOR BOARD NEW GRYPHON,B?NG M?CH IN ?I?N T?,8473301000
654798010,GEL- SMD LIGHTER B LASER GM/GD,B?NG M?CH IN ?I?N T?,8473301000
298102901,LENS PCX EFL GRYPHON D,TH?U KÍNH,9002119000
298103001,LENS BCC -EFL GRYPHON D,TH?U KÍNH,9002119000
199002501,CONNECTOR RIGHT ANGLE ZEBRA,??U N?I,8536693900
103100601,SCREW  DELTA PT XMM  TORX  HEAD,?C VÍT,7318150000
010001096,SCREW  MACHINED  PAN  TORX  MX  X,?C VÍT,7318150000
010001037,SCR MACHNE PAN TORX MXX ZINC,?C VÍT,7318150000
128000892,BT -    BATTERY PACK,PIN,8507609000
163214591,E  - NEUTRAL LABEL,NHÃN (NH?A),3919109000
010001104,SCREW MXMM TORQ PAN DELTA PT,?C VÍT,7318150000
3-1117-02,PCBA  MAIN DESK  V  TSTD  GRYPHON D,B?NG M?CH IN ?I?N T?,8473301000
3-1117-04,PCBA  MAIN DESK  -V  TSTD GRYPHON D,B?NG M?CH IN ?I?N T?,8473301000
3-1112-02,PCBA  MAIN  BT  TSTD GRYPHON D BT,B?NG M?CH IN ?I?N T?,8473301000
664791011,GEL- HANDLE RIGID BOARD,B?NG M?CH IN ?I?N T?,8473301000
298035190,X  -  LENTE SPOT,TH?U KÍNH,9002119000
3-1059-02,PCBA INDICATOR TSTD GRYPHON D,B?NG M?CH IN ?I?N T?,8473301000
3-1093-02,PCBA ILLUMINATION TSTD GRYPHON D,B?NG M?CH IN ?I?N T?,8473301000
199506000,LENS AIMING FOUR POINT AND CROSS GRPH D,TH?U KÍNH,9002119000
010001157,WASHER SHOULDR STL BLK ZINC ROHS,VÒNG ??M,4016939000
662361010,GEL- CONTACTS GUN,B?NG M?CH IN ?I?N T?,8473301000
52-0112-01,ASSY LENS P DIGITAL MGLI,C?M L?P RÁP TH?U KÍNH,8473309000
100235893,FE PCB CS-,M?CH IN,8534003000
654785011,GEL- SMD LED BOARD,B?NG M?CH IN ?I?N T?,8473301000
654791011,GEL- SMD HANDLE RIGID BOARD,B?NG M?CH IN ?I?N T?,8473301000
068020000,LED VERDE (NM) ° SMD  X X MM,?I?T PHÁT SÁNG,8541401000
652353024,GEL- SMD MOTHERBOARD DESK IBM,B?NG M?CH IN ?I?N T?,8473301000
054130138,IC HC TSSOP HEX INV SCHMITT TRIGG,M?CH ?I?N T? TÍCH H?P,8542310000
652353015,GEL- SMD MOTHERBOARD DESK STD,B?NG M?CH IN ?I?N T?,8473301000
654796012,GEL- MOTHER B LASER DESK IBM GDX,B?NG M?CH IN ?I?N T?,8473301000
654796022,GEL- SMD MOTHER B LASER DESK GDX,B?NG M?CH IN ?I?N T?,8473301000
664785011,GEL- LED BOARD,B?NG M?CH IN ?I?N T?,8473301000
664798010,GEL- LIGHTER BOARD LASER GM/GD,B?NG M?CH IN ?I?N T?,8473301000
199357801,ENCLOSURE BACK COOL GREY,V? MÁY ??C MÃ V?CH (NH?A),3926909900
199357901,COLLAR TILT/SWIVEL REM DSPL COOL GREY,VÒNG C? CH?P THÂN MÀN HÌNH HI?N TH? (NH?A),3926909900
298035090,X  -  LIGHTER LENS,TH?U KÍNH,9002119000
662358015,GEL- SENSOR BOARD NEW GRYPHON,B?NG M?CH IN ?I?N T?,8473301000
700005304,ASSY MOUNT SCAN ENGINE HD V GD,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
072000013,ADH UV CURE CP LOCTITE,KEO,3506100000
700005201,ASSY IMAGER MODULE GRYPHON D HD,C?M L?P RÁP TH?U KÍNH,8473309000
3-1113-01,PCBA SENSOR MCHND GRYPHON D,B?NG M?CH IN ?I?N T?,8473301000
700005301,ASSY MOUNT SCAN ENGINE STD BT,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
700005202,ASSY IMAGER MODULE GRYPHON D SR,C?M L?P RÁP TH?U KÍNH,8473309000
52-0079-01,ASSY BATTERY CABLE CONTACT GRYPHON D,C?M L?P RÁP BO TI?P XÚC,8473309000
700005302,ASSY MOUNT SCAN ENGINE HD BT,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
700005305,ASSY MOUNT SCAN ENGINE STD V  GD,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
680014001,STRIP F     P P  H=  STRAIGHT,??U N?I,8536693900
300000001,STRIP F   P P  H=  STRAIGHT,??U N?I,8536693900
680014002,STRIP F     P P  H=  STRAIGHT,??U N?I,8536693900
652340062,GEL- MOTHERBOARD CRADLE BT IBM,B?NG M?CH IN ?I?N T?,8473301000
004002147,CONN RETT     P M PCB SMD P ,??U N?I,8536693900
004004003,CONN JACK PLUG D PCB SOLDER ° SMD,??U N?I,8536693900
027110012,IND      UH % SMD  A X X ,CU?N C?M,8504502000
027110055,IND      UH % SMD  A XX ,CU?N C?M,8504502000
027400021,FERRITE BEAD IND SMD  X  A V,VIÊN FE-RI,8504909000
027410004,COMMON MODE CHOKE COIL SMD  A V,CU?N C?M,8504502000
034382100,RES     K %  /W,?I?N TR?,8533210000
034382220,RES     K %  /W,?I?N TR?,8533210000
034382332,RES    K %  /W,?I?N TR?,8533210000
034382390,RES     K %  /W,?I?N TR?,8533210000
034382392,RES    K %  /W,?I?N TR?,8533210000
034383113,RES    K %  /W,?I?N TR?,8533210000
034383180,RES    K %  /W,?I?N TR?,8533210000
034383220,RES    K %  /W,?I?N TR?,8533210000
034383390,RES    K %  /W,?I?N TR?,8533210000
034537060,RES    R %  / W,?I?N TR?,8533210000
034537082,RES    R %  / W,?I?N TR?,8533210000
034560018,RES     R %  /W,?I?N TR?,8533210000
034580220,RES    R %  /W,?I?N TR?,8533210000
034582150,RES     K %  /W,?I?N TR?,8533210000
034584100,RES      M %  /W,?I?N TR?,8533210000
054130125,IC TCSF SOT- SINGLE SCHMITTRIGG,M?CH ?I?N T? TÍCH H?P,8542310000
054130150,IC VHCGT SC NON INVERTING BUFFER,M?CH ?I?N T? TÍCH H?P,8542310000
060100175,DIODO MQN SMD VA SCHOTTKY,?I?T,8541100000
060100189,DIODO MBRA SMD V A LOW VF SCHOTTKY,?I?T,8541100000
060104003,DIODO SMD SCHOTTKY BATC (DOPPIO) SOT,?I?T,8541100000
060184015,ZENER    V  W % SOT BZXC,?I?T,8541100000
060184954,ZENER    V  W % SOT BZXCV,?I?T,8541100000
065010041,BJT P BCRW  SOT V  A DIGIT,TRANSISTOR,8541290000
065210000,MOSFET P BSS SOT V  A,TRANSISTOR,8541290000
065210045,MOSFET P SIDC-T FET- V  A,TRANSISTOR,8541290000
068510006,LED GIALLO SMD  XX ,?I?T PHÁT SÁNG,8541401000
068594013,LED LSPT-LO SMD,?I?T PHÁT SÁNG,8541401000
083000003,COND CG    PF V  %,T? ?I?N,8532240000
083000025,CAP CG    PF V  %,T? ?I?N,8532240000
083100015,CAP XR     µF  V  %,T? ?I?N,8532240000
084000022,CAP CG     PF V  % RF,T? ?I?N,8532240000
084005010,CAP CG     PF V  %,T? ?I?N,8532240000
084100006,COND XR    µF  V  %,T? ?I?N,8532240000
086100001,COND XR     UF V  %,T? ?I?N,8532240000
088119410,CAP XR    NF V  %,T? ?I?N,8532240000
097200004,CAP TANT     µF V CASE C LOW ESR,T? ?I?N,8532240000
097300001,COND TANT    µF  V CASE D LOW ESR,T? ?I?N,8532240000
097430100,COND TANT    UF V CASE E LOW ESR,T? ?I?N,8532240000
083100024,COND XR     UF  V  %,T? ?I?N,8532240000
353200013,IC MAX UMAX CURRENT SENS AMPLIF,M?CH ?I?N T? TÍCH H?P,8542310000
353200030,IC MAXESA SO STEP-DOWN DC-DC CONV,M?CH ?I?N T? TÍCH H?P,8542310000
365000001,MOSFET N NDW SOT DUAL  V  A,TRANSISTOR,8541290000
054220033,IC -MBIT SER FLASH MEMORY MLP R,M?CH ?I?N T? TÍCH H?P,8542310000
100234095,FE PCB CS-,M?CH IN,8534003000
652359055,GEL- SMD MOTHERBOARD RADIO GRYPHON,B?NG M?CH IN ?I?N T?,8473301000
004015016,CONN FFC P SMD P  ZIF,??U N?I,8536693900
027410003,FERRITE BEAD IND SMD A,VIÊN FE-RI,8504909000
027410006,FERRITE BEAD IND SMD  A R,VIÊN FE-RI,8504909000
027410009,FERRITE BEAD INDSMD   A R,VIÊN FE-RI,8504909000
027410011,FERRITE BEAD INDSMD   A R,VIÊN FE-RI,8504909000
034360010,RES     R %  /W,?I?N TR?,8533210000
034380392,RES    R %  /W,?I?N TR?,8533210000
034380470,RES    R %  /W,?I?N TR?,8533210000
034382120,RES     K %  /W,?I?N TR?,8533210000
034382150,RES     K %  /W,?I?N TR?,8533210000
034382180,RES     K %  /W,?I?N TR?,8533210000
034382200,RES     K %  /W,?I?N TR?,8533210000
034382470,RES     K %  /W,?I?N TR?,8533210000
034382560,RES     K %  /W,?I?N TR?,8533210000
034382680,RES     K %  /W,?I?N TR?,8533210000
034518010,RES    R %  /W,?I?N TR?,8533210000
034560022,RES     R %  /W,?I?N TR?,8533210000
034580068,RES     R %  /W,?I?N TR?,8533210000
034580180,RES    R %  /W,?I?N TR?,8533210000
034580470,RES    R %  /W,?I?N TR?,8533210000
034581120,RES     K %  /W,?I?N TR?,8533210000
034582180,RES     K %  /W,?I?N TR?,8533210000
034582330,RES     K %  /W,?I?N TR?,8533210000
034583330,RES    K %  /W,?I?N TR?,8533210000
053100069,IC MAXREUB µMAX STEP-DOWN DC-DC CONV,M?CH ?I?N T? TÍCH H?P,8542310000
060100056,DIODE BAW SOT V  A DOPP HSPEED,?I?T,8541100000
060104006,DIODO BAS-SOT V MA DOPP SCHOT,?I?T,8541100000
060184947,ZENER    V  W % SOT BZXCV,?I?T,8541100000
060184951,ZENER    V  W % SOT BZXCV,?I?T,8541100000
065010049,BJT P BCWG  SOT  V SIEMENS,TRANSISTOR,8541290000
065210047,MOSFET N/P SI SOT- V  / A,TRANSISTOR,8541290000
083100005,COND XR     NF V  %,T? ?I?N,8532240000
084000000,COND COG      NF V  %,T? ?I?N,8532240000
084115227,COND XR     NF V  %,T? ?I?N,8532240000
084200002,CAP YV    NF V  -+%,T? ?I?N,8532240000
086100004,COND XR     µF  V  %,T? ?I?N,8532240000
085100003,COND XR      UF V  %,T? ?I?N,8532240000
084001125,CAP XR  NF V  % ,T? ?I?N,8532240000
084000050,CAP UF V TAN % CASE C ,T? ?I?N,8532240000
304000001,CONN RECT  P M PCB SMD P ,??U N?I,8536693900
326000002,MULTIFUSE   A V SMD,C?U CHÌ,8536109900
327000002,TRANSIL    V W SOT DUAL UNIDIR,?I?T,8541100000
327000003,TRANSIL     V W SOT DUAL UNIDIR,?I?T,8541100000
353200006,IC TPSA TSSOP AUTOSWITCHIPOWER MUX,M?CH ?I?N T? TÍCH H?P,8542310000
353200012,IC BQ QFN LI-ION CHARGE MANAG,M?CH ?I?N T? TÍCH H?P,8542310000
360000004,ZENER    V  W % SOT BZXBV,?I?T,8541100000
100235995,FE PCB CS-,M?CH IN,8534003000
652340072,GEL- SMD MOTHERBOARD CRADLE STD,B?NG M?CH IN ?I?N T?,8473301000
652340103,GEL- SMD MOTHERBOARD CRADLE IBM,B?NG M?CH IN ?I?N T?,8473301000
100234096,FE PCB CS-,M?CH IN,8534003000
652340074,GEL- SMD MOTHERBOARD CRADLE STD,B?NG M?CH IN ?I?N T?,8473301000
027001054,FERRITE BEAD IND   A R,VIÊN FE-RI,8504909000
52-0115-01,ASSY IMAGER MGLI,C?M L?P RÁP TH?U KÍNH,8473309000
52-0114-01,ASSY SCAN ENGINE MGLI,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
3-1064-04,PCBA MAIN TSTD MGLI,B?NG M?CH IN ?I?N T?,8473301000
52-0116-01,ASSY ENCLOSURE DATALOGIC BLACK MGLI,C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
52-0116-02,ASSY ENCLOSURE DATALOGIC GREY MGLI,C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
100235994,FE PCB CS-,M?CH IN,8534003000
139000501,JUMPERS  PCB  STAMPED  X,??U N?I,8536693900
5-6545-04,SCANNER ASSY MGLHSI,MÁY ??C MÃ V?CH,8471901000
296001701,SCREW  KXMM  TORX  PAN DELTA PT,?C VÍT,7318150000
296017901,SCREW DPT X MM TORX PAN DELTA PT,?C VÍT,7318150000
010000027,SCREW DELTA PT PAN TORX KXMM,?C VÍT,7318150000
019260003,BOX A XX R-,H?P ?ÓNG GÓI (CARTON),4819100000
90G001092,CAB- SH-SERIAL CABLE FOR MAGELLAN,DÂY CÁP ?I?N,8544119000
068000009,LED GREEN T DEG ROHS,?I?T,8541100000
662350035,GEL- SMALL STARMODLC  BERGREV,B?NG M?CH IN ?I?N T?,8473301000
8-0754-07,CABLE IBM USB POT STRT M,DÂY CÁP ?I?N,8544119000
8-0754-12,CABLE USB SERIES A POT M,DÂY CÁP ?I?N,8544119000
8-0754-13,CABLE IBM USB POT STRAIGHT M,DÂY CÁP ?I?N,8544119000
027110079,IND      NH  %  A  RF,T? ?I?N,8532240000
027110083,IND      NH  %  A  RF,T? ?I?N,8532240000
ZC0000128,ADHESIVE TEROSTAT  ML TUBE,KEO,3506100000
027400030,FERRITE BEAD IND SMD   A R,VIÊN FE-RI,8504909000
034361100,RES      K %  /W,?I?N TR?,8533210000
034362715,RES    K %  /W,?I?N TR?,8533210000
053110127,IC TLCID SO RAIL-TO-RAIL OPAMP,M?CH ?I?N T? TÍCH H?P,8542310000
053120001,IC LM-  SOT VOLTAGE REF  V %,M?CH ?I?N T? TÍCH H?P,8542310000
060104001,DIODE BAWB SOT,?I?T,8541100000
860021928,RESIN RTV- TUBE ML,KEO,3506100000
065010048,BJT N BCS SMD SIEMENS DOUB A V,TRANSISTOR,8541290000
068002036,LED UV MM,?I?T PHÁT SÁNG,8541401000
084005022,CAP CG     PF V  %,T? ?I?N,8532240000
034362150,RES     K %  /W,?I?N TR?,8533210000
034362330,RES     K %  /W,?I?N TR?,8533210000
034362560,RES     K %  /W,?I?N TR?,8533210000
034363100,RES    K %  /W,?I?N TR?,8533210000
034560270,RES    R %  /W,?I?N TR?,8533210000
034561220,RES     K %  /W,?I?N TR?,8533210000
034562330,RES     K %  /W,?I?N TR?,8533210000
084005110,CAP CG    PF V  %,T? ?I?N,8532240000
084115210,CAP XR      NF V  %,T? ?I?N,8532240000
034563100,RES    K %  /W,?I?N TR?,8533210000
060110060,DIODO MQ D V (VRRM) A SCHOTTKY,?I?T,8541100000
084115310,CAP XR     NF V  %,T? ?I?N,8532240000
034560220,RES    R %  /W,?I?N TR?,8533210000
100481193,FE PCB CS-,M?CH IN,8534003000
195005590,IM -   INSERT TOOTH NEUTRAL,CH?T GI? SCANNER (NH?A),3926909900
199505700,CABLE  INTERNAL CONNEC CRADLE,DÂY CÁP ?I?N,8544119000
217013991,MC -  RETENTION DARK SPRING DUMMY,CH?T GI? SCANNER (NH?A),3926909900
217014191,MC -  RETENTION CLEAR SPRING DUMMY,CH?T GI? SCANNER (NH?A),3926909900
287009590,TC -   CAP CONNECTOR,??U N?I,8536693900
100236190,FE PCB  CS-,M?CH IN,8534003000
664804012,GEL- CHARGER ONLY,B?NG M?CH IN ?I?N T?,8473301000
084000033,COND CG     PF V  +/- PF RF,T? ?I?N,8532240000
027110080,IND     NH  %  A  RF,CU?N C?M,8504502000
100478693,FE PCB CS-,M?CH IN,8534003000
162000290,DY -    GRYPHON DISPLAY ASSY,MÀN HÌNH HI?N TH?,8531200000
298040601,LENS  COLLECTION  SCAN ENGINE,TH?U KÍNH,9002119000
072000066,LOCTITE SNAP CURE UNDERFILL ADHESIVE,KEO,3506100000
310000003,SCREW M X UNI  INOX,?C VÍT,7318150000
770102600,CVL- MHZ ANTENNA CABLE,DÂY CÁP ?I?N,8544119000
100234193,FE PCB CS-,M?CH IN,8534003000
100480290,FE PCB CS- SHIELD,M?CH IN,8534003000
770097202,CVL-  MOTHER B CABLE,DÂY CÁP ?I?N,8544119000
770099100,CVL-  CABLE,DÂY CÁP ?I?N,8544119000
664824011,GEL- MOTHERBOARD CFS,B?NG M?CH IN ?I?N T?,8473301000
084000020,CAP CG     PF V  +/- PF RF,T? ?I?N,8532240000
383000001,COND CG     PF V  +/- PF RF,T? ?I?N,8532240000
034519022,RES     R %  / W,?I?N TR?,8533210000
034363180,RES    K %  /W,?I?N TR?,8533210000
